"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.002332, 1, 0.002332, balancing:strategy=''weighting'', categorical_encoding:__choice__=''one_hot_encoding'', classifier:__choice__=''k_nearest_neighbors'', imputation:strategy=''most_frequent'', preprocessor:__choice__=''extra_trees_preproc_for_classification'', rescaling:__choice__=''normalize'', categorical_encoding:one_hot_encoding:use_minimum_fraction=''False'', classifier:k_nearest_neighbors:n_neighbors='3', classifier:k_nearest_neighbors:p='1', classifier:k_nearest_neighbors:weights=''distance'', preprocessor:extra_trees_preproc_for_classification:bootstrap=''True'', preprocessor:extra_trees_preproc_for_classification:criterion=''entropy'', preprocessor:extra_trees_preproc_for_classification:max_depth=''None'', preprocessor:extra_trees_preproc_for_classification:max_features='0.013158313304231894', preprocessor:extra_trees_preproc_for_classification:max_leaf_nodes=''None'', preprocessor:extra_trees_preproc_for_classification:min_impurity_decrease='0.0', preprocessor:extra_trees_preproc_for_classification:min_samples_leaf='20', preprocessor:extra_trees_preproc_for_classification:min_samples_split='18', preprocessor:extra_trees_preproc_for_classification:min_weight_fraction_leaf='0.0', preprocessor:extra_trees_preproc_for_classification:n_estimators='100'
2.003059, 0.035461, 2.092582, 1, 0.089524, balancing:strategy=''weighting'', categorical_encoding:__choice__=''one_hot_encoding'', classifier:__choice__=''k_nearest_neighbors'', imputation:strategy=''most_frequent'', preprocessor:__choice__=''extra_trees_preproc_for_classification'', rescaling:__choice__=''normalize'', categorical_encoding:one_hot_encoding:use_minimum_fraction=''False'', classifier:k_nearest_neighbors:n_neighbors='3', classifier:k_nearest_neighbors:p='1', classifier:k_nearest_neighbors:weights=''distance'', preprocessor:extra_trees_preproc_for_classification:bootstrap=''True'', preprocessor:extra_trees_preproc_for_classification:criterion=''entropy'', preprocessor:extra_trees_preproc_for_classification:max_depth=''None'', preprocessor:extra_trees_preproc_for_classification:max_features='0.013158313304231894', preprocessor:extra_trees_preproc_for_classification:max_leaf_nodes=''None'', preprocessor:extra_trees_preproc_for_classification:min_impurity_decrease='0.0', preprocessor:extra_trees_preproc_for_classification:min_samples_leaf='20', preprocessor:extra_trees_preproc_for_classification:min_samples_split='18', preprocessor:extra_trees_preproc_for_classification:min_weight_fraction_leaf='0.0', preprocessor:extra_trees_preproc_for_classification:n_estimators='100'
